date_time_utc,location_type,location_code,location_name,wind_direction,wind_speed_kts,temperature_celsius,cloud_cover_percentage,relative_humidity_percentage,icon,precipitation_chance_percentage,pressure_hpa
"2019-12-06 21:00:00",TWCID,9401,Adelaide,ESE,7.30,13.80,22,69,"Mostly clear",5,1019.0
"2019-12-06 22:00:00",TWCID,9401,Adelaide,E,8.80,16.00,17,57,"Mostly clear",5,1019.1
"2019-12-06 23:00:00",TWCID,9401,Adelaide,ESE,9.10,18.20,21,49,"Mostly clear",5,1019.5
"2019-12-07 00:00:00",TWCID,9401,Adelaide,E,9.00,20.30,32,39,"Mostly clear",5,1019.8
"2019-12-07 01:00:00",TWCID,9401,Adelaide,E,8.80,22.10,35,34,"Mostly clear",5,1019.6
"2019-12-07 02:00:00",TWCID,9401,Adelaide,ENE,7.90,23.10,20,29,"Mostly clear",5,1019.1
"2019-12-07 03:00:00",TWCID,9401,Adelaide,W,7.00,24.30,26,27,"Mostly clear",5,1018.4
"2019-12-07 04:00:00",TWCID,9401,Adelaide,S,7.60,25.00,16,23,"Mostly clear",5,1018.1
"2019-12-07 05:00:00",TWCID,9401,Adelaide,SSW,9.10,25.70,22,23,"Mostly clear",5,1017.3
"2019-12-07 06:00:00",TWCID,9401,Adelaide,SSW,8.10,25.60,19,24,"Mostly clear",5,1017.0
"2019-12-07 07:00:00",TWCID,9401,Adelaide,SSW,9.00,25.40,28,25,"Mostly clear",5,1016.9
"2019-12-07 08:00:00",TWCID,9401,Adelaide,S,9.90,24.30,30,29,"Mostly clear",5,1016.9
"2019-12-07 09:00:00",TWCID,9401,Adelaide,SSE,10.20,22.80,36,32,"Mostly clear",5,1017.2
"2019-12-07 10:00:00",TWCID,9401,Adelaide,SE,9.60,21.30,64,39,"Mostly cloudy",5,1017.7
"2019-12-07 11:00:00",TWCID,9401,Adelaide,SE,9.80,19.80,57,41,"Mostly cloudy",5,1018.0
"2019-12-07 12:00:00",TWCID,9401,Adelaide,SE,9.30,19.00,68,40,"Mostly cloudy",5,1017.4
"2019-12-07 13:00:00",TWCID,9401,Adelaide,ESE,9.80,18.60,61,38,"Mostly cloudy",5,1017.3
"2019-12-07 14:00:00",TWCID,9401,Adelaide,ESE,8.70,18.40,81,41,"Mostly cloudy",5,1017.0
"2019-12-07 15:00:00",TWCID,9401,Adelaide,E,9.50,18.10,74,38,"Mostly cloudy",5,1016.4
"2019-12-07 16:00:00",TWCID,9401,Adelaide,E,9.60,17.90,71,40,"Mostly cloudy",5,1015.8
"2019-12-07 17:00:00",TWCID,9401,Adelaide,E,10.30,17.90,67,37,"Mostly cloudy",5,1015.2
"2019-12-07 18:00:00",TWCID,9401,Adelaide,ENE,11.40,17.70,64,37,"Mostly cloudy",5,1015.0
"2019-12-07 19:00:00",TWCID,9401,Adelaide,ENE,10.50,17.90,85,43,"Mostly cloudy",5,1015.4
"2019-12-07 20:00:00",TWCID,9401,Adelaide,ENE,10.50,18.40,80,42,"Mostly cloudy",5,1015.9
"2019-12-07 21:00:00",TWCID,9401,Adelaide,ENE,10.40,21.10,87,35,"Mostly cloudy",5,1016.5
"2019-12-07 22:00:00",TWCID,9401,Adelaide,NE,11.70,24.10,76,30,"Mostly cloudy",5,1016.9
"2019-12-07 23:00:00",TWCID,9401,Adelaide,NE,12.30,25.90,79,26,"Mostly cloudy",5,1017.2
"2019-12-08 00:00:00",TWCID,9401,Adelaide,NNE,12.60,28.10,86,19,"Mostly cloudy",5,1017.1
"2019-12-08 01:00:00",TWCID,9401,Adelaide,NNE,12.00,29.80,84,16,"Mostly cloudy",5,1017.0
"2019-12-08 02:00:00",TWCID,9401,Adelaide,N,11.20,30.80,77,13,"Mostly cloudy",5,1016.7
"2019-12-08 03:00:00",TWCID,9401,Adelaide,N,9.60,32.10,81,11,"Mostly cloudy",5,1016.1
"2019-12-08 04:00:00",TWCID,9401,Adelaide,NW,8.60,32.80,81,10,"Mostly cloudy",5,1015.7
"2019-12-08 05:00:00",TWCID,9401,Adelaide,W,9.40,33.70,54,10,"Mostly cloudy",5,1015.1
"2019-12-08 06:00:00",TWCID,9401,Adelaide,WNW,8.50,33.40,74,11,"Mostly cloudy",5,1015.0
"2019-12-08 07:00:00",TWCID,9401,Adelaide,W,9.30,33.70,70,11,"Mostly cloudy",5,1015.0
"2019-12-08 08:00:00",TWCID,9401,Adelaide,SSW,10.10,32.20,68,15,"Mostly cloudy",5,1015.0
"2019-12-08 09:00:00",TWCID,9401,Adelaide,SSE,10.00,30.40,51,17,"Mostly cloudy",5,1015.2
"2019-12-08 10:00:00",TWCID,9401,Adelaide,SE,9.10,27.40,59,23,"Mostly cloudy",5,1015.5
"2019-12-08 11:00:00",TWCID,9401,Adelaide,SE,9.40,26.00,67,22,"Mostly cloudy",5,1015.9
"2019-12-08 12:00:00",TWCID,9401,Adelaide,SE,9.40,24.90,85,27,"Mostly cloudy",5,1016.8
"2019-12-08 13:00:00",TWCID,9401,Adelaide,ESE,9.90,24.10,85,28,"Mostly cloudy",5,1016.7
"2019-12-08 14:00:00",TWCID,9401,Adelaide,ESE,9.00,23.40,88,31,"Mostly cloudy",5,1016.6
"2019-12-08 15:00:00",TWCID,9401,Adelaide,ESE,9.40,22.80,83,33,"Mostly cloudy",5,1016.5
"2019-12-08 16:00:00",TWCID,9401,Adelaide,ESE,9.10,22.30,86,34,"Mostly cloudy",5,1016.4
"2019-12-08 17:00:00",TWCID,9401,Adelaide,ESE,8.50,21.90,88,36,"Mostly cloudy",5,1016.3
"2019-12-08 18:00:00",TWCID,9401,Adelaide,ESE,8.90,21.70,89,38,"Mostly cloudy",5,1016.2
"2019-12-08 19:00:00",TWCID,9401,Adelaide,ESE,8.20,21.40,90,42,Cloudy,5,1016.5
"2019-12-08 20:00:00",TWCID,9401,Adelaide,ESE,7.80,21.50,92,43,Cloudy,5,1017.1
"2019-12-08 21:00:00",TWCID,9401,Adelaide,ESE,7.60,23.60,90,39,"Mostly cloudy",15,1017.9
"2019-12-08 22:00:00",TWCID,9401,Adelaide,E,8.30,25.50,89,34,"Mostly cloudy",14,1018.5
"2019-12-08 23:00:00",TWCID,9401,Adelaide,E,9.10,26.90,87,30,"Mostly cloudy",32,1018.8
"2019-12-09 00:00:00",TWCID,9401,Adelaide,ENE,9.80,28.80,89,23,"Mostly cloudy",22,1018.6
"2019-12-09 01:00:00",TWCID,9401,Adelaide,NE,10.00,30.10,82,20,"Mostly cloudy",21,1018.4
"2019-12-09 02:00:00",TWCID,9401,Adelaide,N,10.20,31.00,81,17,"Mostly cloudy",20,1018.2
"2019-12-09 03:00:00",TWCID,9401,Adelaide,WNW,9.70,32.00,84,16,"Mostly cloudy",18,1017.6
"2019-12-09 04:00:00",TWCID,9401,Adelaide,SW,10.00,32.50,82,15,"Mostly cloudy",19,1017.2
"2019-12-09 05:00:00",TWCID,9401,Adelaide,SW,10.80,33.20,84,14,"Mostly cloudy",20,1016.6
"2019-12-09 06:00:00",TWCID,9401,Adelaide,SSW,10.30,33.00,89,14,"Mostly cloudy",5,1016.2
"2019-12-09 07:00:00",TWCID,9401,Adelaide,SSW,11.30,32.30,86,16,"Mostly cloudy",5,1016.0
"2019-12-09 08:00:00",TWCID,9401,Adelaide,SSW,11.90,30.50,90,20,Cloudy,5,1016.1
"2019-12-09 09:00:00",TWCID,9401,Adelaide,S,12.10,28.20,89,24,"Mostly cloudy",5,1016.5
"2019-12-09 10:00:00",TWCID,9401,Adelaide,SSE,10.90,24.80,87,32,"Mostly cloudy",5,1016.9
"2019-12-09 11:00:00",TWCID,9401,Adelaide,SSE,10.80,23.20,79,35,"Mostly cloudy",5,1017.1
"2019-12-09 12:00:00",TWCID,9401,Adelaide,SSE,10.40,21.90,85,42,"Mostly cloudy",5,1018.0
"2019-12-09 13:00:00",TWCID,9401,Adelaide,SSE,11.10,21.20,79,44,"Mostly cloudy",5,1017.9
"2019-12-09 14:00:00",TWCID,9401,Adelaide,SSE,10.30,20.40,72,48,"Mostly cloudy",5,1017.9
"2019-12-09 15:00:00",TWCID,9401,Adelaide,SSE,10.80,19.80,67,52,"Mostly cloudy",5,1017.7
"2019-12-09 16:00:00",TWCID,9401,Adelaide,SSE,10.20,19.20,66,54,"Mostly cloudy",5,1017.4
"2019-12-09 17:00:00",TWCID,9401,Adelaide,SSE,9.90,18.70,63,57,"Mostly cloudy",5,1017.3
"2019-12-09 18:00:00",TWCID,9401,Adelaide,SSE,10.20,18.50,57,58,"Mostly cloudy",5,1017.3
"2019-12-09 19:00:00",TWCID,9401,Adelaide,SSE,9.70,18.20,53,62,"Mostly cloudy",5,1017.5
"2019-12-09 20:00:00",TWCID,9401,Adelaide,SSE,9.90,18.50,47,60,"Mostly clear",5,1017.9
"2019-12-09 21:00:00",TWCID,9401,Adelaide,SSE,9.80,20.60,36,54,"Mostly clear",5,1018.4
"2019-12-09 22:00:00",TWCID,9401,Adelaide,SSE,10.90,22.40,22,48,"Mostly clear",5,1018.6
"2019-12-09 23:00:00",TWCID,9401,Adelaide,SSE,11.20,23.90,13,44,"Mostly clear",5,1018.8
"2019-12-10 00:00:00",TWCID,9401,Adelaide,SSE,11.50,25.60,5,34,Clear,5,1019.0
"2019-12-10 01:00:00",TWCID,9401,Adelaide,SSE,12.00,27.00,7,30,Clear,5,1018.9
"2019-12-10 02:00:00",TWCID,9401,Adelaide,S,12.40,28.10,7,28,Clear,5,1018.4
"2019-12-10 03:00:00",TWCID,9401,Adelaide,S,12.00,29.30,6,25,Clear,5,1017.8
"2019-12-10 04:00:00",TWCID,9401,Adelaide,S,13.10,30.00,7,22,Clear,5,1017.3
"2019-12-10 05:00:00",TWCID,9401,Adelaide,S,14.00,30.70,7,22,Clear,5,1016.6
"2019-12-10 06:00:00",TWCID,9401,Adelaide,S,13.40,30.30,6,22,Clear,5,1016.2
"2019-12-10 07:00:00",TWCID,9401,Adelaide,S,14.30,29.50,6,24,Clear,5,1016.1
"2019-12-10 08:00:00",TWCID,9401,Adelaide,S,14.70,27.30,6,29,Clear,5,1016.1
"2019-12-10 09:00:00",TWCID,9401,Adelaide,S,14.30,25.10,8,33,Clear,5,1016.6
"2019-12-10 10:00:00",TWCID,9401,Adelaide,S,12.00,22.70,7,41,Clear,5,1017.1
"2019-12-10 11:00:00",TWCID,9401,Adelaide,SSE,12.00,20.80,9,44,Clear,5,1017.2
"2019-12-10 12:00:00",TWCID,9401,Adelaide,SSE,10.50,19.90,11,49,"Mostly clear",5,1016.8
"2019-12-10 13:00:00",TWCID,9401,Adelaide,SSE,11.00,19.00,13,50,"Mostly clear",5,1016.7
"2019-12-10 14:00:00",TWCID,9401,Adelaide,SSE,9.70,18.40,16,54,"Mostly clear",5,1016.6
"2019-12-10 15:00:00",TWCID,9401,Adelaide,SSE,9.50,17.80,23,57,"Mostly clear",5,1016.2
"2019-12-10 16:00:00",TWCID,9401,Adelaide,SSE,8.50,17.30,24,58,"Mostly clear",5,1015.8
"2019-12-10 17:00:00",TWCID,9401,Adelaide,SSE,8.30,17.00,28,60,"Mostly clear",5,1015.4
"2019-12-10 18:00:00",TWCID,9401,Adelaide,SSE,8.70,16.70,26,61,"Mostly clear",5,1015.3
"2019-12-10 19:00:00",TWCID,9401,Adelaide,SSE,7.80,16.50,23,65,"Mostly clear",5,1015.5
"2019-12-10 20:00:00",TWCID,9401,Adelaide,SSE,8.10,16.90,24,64,"Mostly clear",5,1015.8
"2019-12-10 21:00:00",TWCID,9401,Adelaide,SSE,8.00,18.90,23,55,"Mostly clear",5,1016.2
"2019-12-10 22:00:00",TWCID,9401,Adelaide,SSE,9.50,20.90,19,49,"Mostly clear",5,1016.5
"2019-12-10 23:00:00",TWCID,9401,Adelaide,S,10.00,22.50,21,43,"Mostly clear",5,1016.8
"2019-12-11 00:00:00",TWCID,9401,Adelaide,S,10.40,24.30,21,34,"Mostly clear",5,1016.8
"2019-12-11 01:00:00",TWCID,9401,Adelaide,S,10.80,25.90,18,30,"Mostly clear",5,1016.7
"2019-12-11 02:00:00",TWCID,9401,Adelaide,S,12.00,27.10,19,28,"Mostly clear",5,1016.2
"2019-12-11 03:00:00",TWCID,9401,Adelaide,SSW,11.90,28.50,17,25,"Mostly clear",5,1015.7
"2019-12-11 04:00:00",TWCID,9401,Adelaide,SSW,12.50,29.10,16,22,"Mostly clear",5,1015.4
"2019-12-11 05:00:00",TWCID,9401,Adelaide,SSW,14.10,29.80,13,22,"Mostly clear",5,1014.9
"2019-12-11 06:00:00",TWCID,9401,Adelaide,SSW,13.00,29.40,11,22,"Mostly clear",5,1014.7
"2019-12-11 07:00:00",TWCID,9401,Adelaide,SSW,14.00,28.90,12,23,"Mostly clear",5,1014.6
"2019-12-11 08:00:00",TWCID,9401,Adelaide,S,14.40,27.00,14,27,"Mostly clear",5,1014.5
"2019-12-11 09:00:00",TWCID,9401,Adelaide,S,13.90,25.00,20,31,"Mostly clear",5,1014.8
"2019-12-11 10:00:00",TWCID,9401,Adelaide,S,11.70,22.00,21,39,"Mostly clear",5,1015.1
"2019-12-11 11:00:00",TWCID,9401,Adelaide,SSE,11.60,20.50,36,45,"Mostly clear",5,1015.3
"2019-12-11 12:00:00",TWCID,9401,Adelaide,SSE,10.20,19.40,23,50,"Mostly clear",5,1014.5
"2019-12-11 13:00:00",TWCID,9401,Adelaide,SSE,11.40,18.70,24,52,"Mostly clear",5,1014.3
"2019-12-11 14:00:00",TWCID,9401,Adelaide,SSE,9.80,18.30,24,54,"Mostly clear",5,1014.0
"2019-12-11 15:00:00",TWCID,9401,Adelaide,SSE,10.20,17.70,25,57,"Mostly clear",5,1013.6
"2019-12-11 16:00:00",TWCID,9401,Adelaide,SSE,8.80,17.30,26,59,"Mostly clear",5,1013.2
"2019-12-11 17:00:00",TWCID,9401,Adelaide,SSE,9.30,16.90,27,60,"Mostly clear",5,1012.8
"2019-12-11 18:00:00",TWCID,9401,Adelaide,SSE,9.70,17.00,28,61,"Mostly clear",5,1012.6
"2019-12-11 19:00:00",TWCID,9401,Adelaide,SSE,8.70,16.70,29,66,"Mostly clear",5,1012.8
"2019-12-11 20:00:00",TWCID,9401,Adelaide,SSE,8.70,17.40,31,63,"Mostly clear",5,1013.1
"2019-12-11 21:00:00",TWCID,9401,Adelaide,SSE,8.20,19.10,33,55,"Mostly clear",5,1013.5
"2019-12-11 22:00:00",TWCID,9401,Adelaide,SSE,9.40,21.10,33,49,"Mostly clear",5,1013.7
"2019-12-11 23:00:00",TWCID,9401,Adelaide,S,10.30,22.70,28,45,"Mostly clear",5,1014.0
"2019-12-12 00:00:00",TWCID,9401,Adelaide,S,10.00,24.70,35,35,"Mostly clear",5,1013.8
"2019-12-12 01:00:00",TWCID,9401,Adelaide,S,10.70,25.80,34,31,"Mostly clear",5,1013.8
"2019-12-12 02:00:00",TWCID,9401,Adelaide,SSW,12.00,26.90,30,30,"Mostly clear",5,1014.1
"2019-12-12 03:00:00",TWCID,9401,Adelaide,SSW,11.70,27.70,35,27,"Mostly clear",5,1013.0
"2019-12-12 04:00:00",TWCID,9401,Adelaide,SSW,12.80,28.00,35,25,"Mostly clear",5,1012.9
"2019-12-12 05:00:00",TWCID,9401,Adelaide,SSW,14.20,28.90,35,25,"Mostly clear",5,1012.2
"2019-12-12 06:00:00",TWCID,9401,Adelaide,SSW,13.70,28.50,35,24,"Mostly clear",5,1011.9
"2019-12-12 07:00:00",TWCID,9401,Adelaide,SSW,15.10,27.60,34,27,"Mostly clear",5,1012.0
"2019-12-12 08:00:00",TWCID,9401,Adelaide,SSW,15.10,25.50,34,33,"Mostly clear",5,1012.2
"2019-12-12 09:00:00",TWCID,9401,Adelaide,S,14.50,23.40,33,37,"Mostly clear",5,1012.8
"2019-12-12 10:00:00",TWCID,9401,Adelaide,S,12.70,21.60,32,45,"Mostly clear",5,1013.2
"2019-12-12 11:00:00",TWCID,9401,Adelaide,SSE,13.40,20.00,31,47,"Mostly clear",5,1013.4
"2019-12-12 12:00:00",TWCID,9401,Adelaide,SSE,11.50,19.10,31,52,"Mostly clear",5,1013.7
"2019-12-12 13:00:00",TWCID,9401,Adelaide,SSE,12.40,18.50,32,54,"Mostly clear",5,1013.4
"2019-12-12 14:00:00",TWCID,9401,Adelaide,SSE,11.80,18.00,33,57,"Mostly clear",30,1013.3
"2019-12-12 15:00:00",TWCID,9401,Adelaide,SSE,11.70,17.60,35,59,"Mostly clear",30,1012.9
"2019-12-12 16:00:00",TWCID,9401,Adelaide,SSE,10.70,17.00,36,61,"Slight chance shower",35,1012.6
"2019-12-12 17:00:00",TWCID,9401,Adelaide,SSE,11.10,16.50,38,64,"Mostly clear",5,1012.4
"2019-12-12 18:00:00",TWCID,9401,Adelaide,SSE,11.30,16.40,39,65,"Mostly clear",5,1012.3
"2019-12-12 19:00:00",TWCID,9401,Adelaide,SSE,10.30,16.20,40,69,"Mostly clear",5,1012.5
"2019-12-12 20:00:00",TWCID,9401,Adelaide,SSE,10.80,16.70,42,65,"Mostly clear",5,1012.9
"2019-12-12 21:00:00",TWCID,9401,Adelaide,SSE,10.40,18.40,43,58,"Mostly clear",5,1013.3
"2019-12-12 22:00:00",TWCID,9401,Adelaide,SSE,11.60,20.10,43,53,"Mostly clear",5,1013.7
"2019-12-12 23:00:00",TWCID,9401,Adelaide,SSE,11.50,21.40,45,48,"Mostly clear",5,1014.0
"2019-12-13 00:00:00",TWCID,9401,Adelaide,S,12.00,23.30,48,37,"Mostly clear",5,1014.0
"2019-12-13 01:00:00",TWCID,9401,Adelaide,S,12.60,24.50,47,33,"Mostly clear",5,1014.0
"2019-12-13 02:00:00",TWCID,9401,Adelaide,SSW,13.40,25.30,46,32,"Mostly clear",5,1013.8
"2019-12-13 03:00:00",TWCID,9401,Adelaide,SSW,13.10,26.30,49,30,"Mostly clear",5,1013.3
"2019-12-13 04:00:00",TWCID,9401,Adelaide,SSW,14.20,26.50,45,28,"Mostly clear",5,1012.9
"2019-12-13 05:00:00",TWCID,9401,Adelaide,SSW,15.50,27.00,32,27,"Mostly clear",5,1012.4
"2019-12-13 06:00:00",TWCID,9401,Adelaide,SSW,14.70,26.70,31,29,"Mostly clear",5,1012.1
"2019-12-13 07:00:00",TWCID,9401,Adelaide,SSW,16.20,26.00,25,30,"Mostly clear",5,1012.2
"2019-12-13 08:00:00",TWCID,9401,Adelaide,SSW,16.20,24.20,30,36,"Mostly clear",5,1012.4
"2019-12-13 09:00:00",TWCID,9401,Adelaide,S,15.50,22.40,31,40,"Mostly clear",5,1012.7
"2019-12-13 10:00:00",TWCID,9401,Adelaide,S,13.50,20.60,33,46,"Mostly clear",5,1013.1
"2019-12-13 11:00:00",TWCID,9401,Adelaide,SSE,13.80,19.60,32,48,"Mostly clear",5,1013.4
"2019-12-13 12:00:00",TWCID,9401,Adelaide,SSE,11.80,18.70,30,52,"Mostly clear",5,1013.7
"2019-12-13 13:00:00",TWCID,9401,Adelaide,SSE,12.80,18.10,32,54,"Mostly clear",5,1013.3
"2019-12-13 14:00:00",TWCID,9401,Adelaide,SSE,11.80,17.60,33,56,"Mostly clear",5,1013.2
"2019-12-13 15:00:00",TWCID,9401,Adelaide,SSE,12.00,17.20,34,57,"Mostly clear",5,1012.8
"2019-12-13 16:00:00",TWCID,9401,Adelaide,SSE,10.80,16.90,35,59,"Mostly clear",5,1012.2
"2019-12-13 17:00:00",TWCID,9401,Adelaide,SSE,11.40,16.60,36,61,"Mostly clear",5,1012.0
"2019-12-13 18:00:00",TWCID,9401,Adelaide,SSE,11.60,16.60,38,62,"Mostly clear",5,1012.0
"2019-12-13 19:00:00",TWCID,9401,Adelaide,SSE,11.00,16.20,38,65,"Mostly clear",5,1012.3
"2019-12-13 20:00:00",TWCID,9401,Adelaide,SSE,11.10,16.60,39,64,"Mostly clear",5,1012.9
"2019-12-13 21:00:00",TWCID,9401,Adelaide,SSE,10.80,18.30,41,58,"Mostly clear",5,1013.4
"2019-12-13 22:00:00",TWCID,9401,Adelaide,SSE,11.10,19.90,41,51,"Mostly clear",5,1014.0
"2019-12-13 23:00:00",TWCID,9401,Adelaide,SSE,11.40,21.10,42,46,"Mostly clear",5,1014.5
"2019-12-14 00:00:00",TWCID,9401,Adelaide,SSW,12.10,22.60,42,37,"Mostly clear",5,1014.6
"2019-12-14 01:00:00",TWCID,9401,Adelaide,SW,13.00,23.80,42,34,"Mostly clear",5,1014.4
"2019-12-14 02:00:00",TWCID,9401,Adelaide,SSW,14.10,24.80,42,32,"Mostly clear",5,1014.1
"2019-12-14 03:00:00",TWCID,9401,Adelaide,SSW,13.70,25.60,40,30,"Mostly clear",5,1013.8
"2019-12-14 04:00:00",TWCID,9401,Adelaide,SW,14.50,25.80,38,28,"Mostly clear",5,1013.4
"2019-12-14 05:00:00",TWCID,9401,Adelaide,SW,16.00,26.60,39,29,"Mostly clear",5,1012.8
"2019-12-14 06:00:00",TWCID,9401,Adelaide,SW,14.80,26.30,35,28,"Mostly clear",5,1012.4
"2019-12-14 07:00:00",TWCID,9401,Adelaide,SW,15.70,25.50,31,31,"Mostly clear",5,1012.5
"2019-12-14 08:00:00",TWCID,9401,Adelaide,SSW,15.70,23.80,28,35,"Mostly clear",5,1012.6
"2019-12-14 09:00:00",TWCID,9401,Adelaide,S,14.80,22.10,29,41,"Mostly clear",5,1012.9
"2019-12-14 10:00:00",TWCID,9401,Adelaide,S,12.40,20.50,27,48,"Mostly clear",5,1013.3
"2019-12-14 11:00:00",TWCID,9401,Adelaide,S,12.60,19.20,28,50,"Mostly clear",5,1013.9
"2019-12-14 12:00:00",TWCID,9401,Adelaide,SSE,11.30,18.60,27,55,"Mostly clear",5,1014.0
"2019-12-14 13:00:00",TWCID,9401,Adelaide,SSE,12.20,18.10,29,57,"Mostly clear",5,1013.8
"2019-12-14 14:00:00",TWCID,9401,Adelaide,SSE,11.20,17.70,30,58,"Mostly clear",5,1013.7
"2019-12-14 15:00:00",TWCID,9401,Adelaide,SSE,10.70,17.20,32,60,"Mostly clear",5,1013.1
"2019-12-14 16:00:00",TWCID,9401,Adelaide,SSE,9.90,17.00,34,59,"Mostly clear",5,1012.6
"2019-12-14 17:00:00",TWCID,9401,Adelaide,SSE,9.70,16.50,35,60,"Mostly clear",5,1012.5
"2019-12-14 18:00:00",TWCID,9401,Adelaide,SSE,10.20,16.50,36,62,"Mostly clear",5,1012.5
"2019-12-14 19:00:00",TWCID,9401,Adelaide,SSE,9.70,16.00,36,66,"Mostly clear",5,1012.7
"2019-12-14 20:00:00",TWCID,9401,Adelaide,SSE,9.80,16.60,39,63,"Mostly clear",5,1013.2
"2019-12-14 21:00:00",TWCID,9401,Adelaide,SE,8.60,18.50,38,55,"Mostly clear",5,1013.8
"2019-12-14 22:00:00",TWCID,9401,Adelaide,SE,10.10,19.90,37,48,"Mostly clear",5,1014.1
"2019-12-14 23:00:00",TWCID,9401,Adelaide,SSW,9.80,21.40,38,42,"Mostly clear",5,1014.6
"2019-12-15 00:00:00",TWCID,9401,Adelaide,SSW,11.10,23.10,36,34,"Mostly clear",5,1014.5
"2019-12-15 01:00:00",TWCID,9401,Adelaide,SW,11.60,24.40,37,30,"Mostly clear",5,1014.4
"2019-12-15 02:00:00",TWCID,9401,Adelaide,SW,12.20,25.80,34,28,"Mostly clear",5,1014.1
"2019-12-15 03:00:00",TWCID,9401,Adelaide,SSW,12.00,26.90,34,26,"Mostly clear",5,1013.4
"2019-12-15 04:00:00",TWCID,9401,Adelaide,SW,12.80,27.30,33,25,"Mostly clear",5,1013.1
"2019-12-15 05:00:00",TWCID,9401,Adelaide,SW,13.90,27.70,32,26,"Mostly clear",5,1012.6
"2019-12-15 06:00:00",TWCID,9401,Adelaide,SW,12.60,27.50,32,26,"Mostly clear",5,1012.3
"2019-12-15 07:00:00",TWCID,9401,Adelaide,SW,14.00,26.70,32,28,"Mostly clear",5,1012.3
"2019-12-15 08:00:00",TWCID,9401,Adelaide,SSW,13.60,25.20,32,31,"Mostly clear",5,1012.3
"2019-12-15 09:00:00",TWCID,9401,Adelaide,S,13.00,23.40,33,36,"Mostly clear",5,1012.6
"2019-12-15 10:00:00",TWCID,9401,Adelaide,S,11.40,22.00,34,43,"Mostly clear",5,1013.0
"2019-12-15 11:00:00",TWCID,9401,Adelaide,SSE,12.00,20.80,34,44,"Mostly clear",5,1013.4
"2019-12-15 12:00:00",TWCID,9401,Adelaide,SSE,10.60,20.00,33,49,"Mostly clear",5,1013.3
"2019-12-15 13:00:00",TWCID,9401,Adelaide,SSE,11.70,19.40,34,51,"Mostly clear",5,1013.1
"2019-12-15 14:00:00",TWCID,9401,Adelaide,SSE,10.00,18.80,33,54,"Mostly clear",5,1013.1
"2019-12-15 15:00:00",TWCID,9401,Adelaide,SSE,10.30,18.30,32,55,"Mostly clear",5,1012.6
"2019-12-15 16:00:00",TWCID,9401,Adelaide,SSE,9.50,18.00,31,55,"Mostly clear",5,1012.1
"2019-12-15 17:00:00",TWCID,9401,Adelaide,SSE,9.40,17.50,30,57,"Mostly clear",5,1011.9
"2019-12-15 18:00:00",TWCID,9401,Adelaide,SE,9.90,17.30,30,58,"Mostly clear",5,1011.9
"2019-12-15 19:00:00",TWCID,9401,Adelaide,SE,9.50,17.20,29,62,"Mostly clear",5,1011.8
"2019-12-15 20:00:00",TWCID,9401,Adelaide,SE,9.40,17.50,28,61,"Mostly clear",5,1012.5
"2019-12-15 21:00:00",TWCID,9401,Adelaide,SE,8.40,19.20,28,53,"Mostly clear",5,1012.9
"2019-12-15 22:00:00",TWCID,9401,Adelaide,SE,10.10,19.10,29,48,"Mostly clear",5,1013.3
"2019-12-15 23:00:00",TWCID,9401,Adelaide,SSW,10.10,20.60,27,42,"Mostly clear",5,1013.6
"2019-12-16 00:00:00",TWCID,9401,Adelaide,S,12.20,22.20,24,38,"Mostly clear",5,1014.8
"2019-12-16 01:00:00",TWCID,9401,Adelaide,S,13.00,23.60,24,34,"Mostly clear",5,1014.6
"2019-12-16 02:00:00",TWCID,9401,Adelaide,S,13.90,24.90,23,32,"Mostly clear",5,1014.3
"2019-12-16 03:00:00",TWCID,9401,Adelaide,SSW,13.10,25.90,23,30,"Mostly clear",5,1014.1
"2019-12-16 04:00:00",TWCID,9401,Adelaide,SSW,14.20,26.60,22,27,"Mostly clear",5,1014.0
"2019-12-16 05:00:00",TWCID,9401,Adelaide,SSW,15.80,27.00,22,26,"Mostly clear",5,1013.5
"2019-12-16 06:00:00",TWCID,9401,Adelaide,SSW,15.10,26.50,22,27,"Mostly clear",5,1013.5
"2019-12-16 07:00:00",TWCID,9401,Adelaide,SSW,15.80,25.80,22,28,"Mostly clear",5,1013.3
"2019-12-16 08:00:00",TWCID,9401,Adelaide,SSW,15.60,24.10,23,35,"Mostly clear",5,1013.2
"2019-12-16 09:00:00",TWCID,9401,Adelaide,S,14.60,22.10,25,40,"Mostly clear",5,1013.3
"2019-12-16 10:00:00",TWCID,9401,Adelaide,S,12.40,20.30,26,48,"Mostly clear",5,1013.8
"2019-12-16 11:00:00",TWCID,9401,Adelaide,S,12.70,18.90,27,50,"Mostly clear",5,1014.4
"2019-12-16 12:00:00",TWCID,9401,Adelaide,S,10.70,18.00,28,53,"Mostly clear",5,1014.5
"2019-12-16 13:00:00",TWCID,9401,Adelaide,S,11.60,17.10,29,54,"Mostly clear",5,1014.7
"2019-12-16 14:00:00",TWCID,9401,Adelaide,S,10.40,16.50,30,57,"Mostly clear",5,1014.6
"2019-12-16 15:00:00",TWCID,9401,Adelaide,S,10.90,16.00,30,60,"Mostly clear",5,1014.3
"2019-12-16 16:00:00",TWCID,9401,Adelaide,S,11.30,15.50,31,61,"Mostly clear",5,1013.8
"2019-12-16 17:00:00",TWCID,9401,Adelaide,S,11.20,14.90,31,63,"Mostly clear",5,1013.7
